Record,Concept,XPath,Content
100528.xml,Publication Date,/resource/publicationYear,"2015"
100528.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100528.xml,Resource Version,/resource/version,"1.0"
100528.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100528"
100528.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=852"
100528.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Antarctica"
100528.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100528.xml,Resource Format,/resource/formats/format,"application/pdf"
100528.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100528.xml,Distribution Format,/resource/formats/format,"application/pdf"
100528.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100528.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Antarctica"
100528.xml,Resource Language,/resource/language,"eng"
100528.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100528.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100528.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100529.xml,Resource Title,/resource/titles/title,"Data Report Stable Isotope Analysis: JR141 (Amundsen Sea, Antarctica)"
100529.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-04-01"
100529.xml,Abstract,/resource/descriptions/description,"Delta-18O and Delta-D ratio measurements of water from the 'JR141' project. 99 samples collected in 2006 in the Amundsen Sea."
100529.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100529.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100529.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100529.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100529.xml,First Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100529.xml,First Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100529.xml,Middle Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100529.xml,Middle Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100529.xml,Last Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100529.xml,Last Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100529.xml,Publication Date,/resource/publicationYear,"2015"
100529.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100529.xml,Resource Version,/resource/version,"1.0"
100529.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100529"
100529.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=853"
100529.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.2973/odp.proc.ir.141.1992"
100529.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Antarctica, Amundsen Sea"
100529.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100529.xml,Resource Format,/resource/formats/format,"application/pdf"
100529.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100529.xml,Distribution Format,/resource/formats/format,"application/pdf"
100529.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100529.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Antarctica, Amundsen Sea"
100529.xml,Resource Language,/resource/language,"eng"
100529.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100529.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100529.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100530.xml,Resource Title,/resource/titles/title,"Data Report Stable Isotope Analysis: SI Dripwater (Vietnam)"
100530.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-04-01"
100530.xml,Abstract,/resource/descriptions/description,"Delta-18O and Delta-D ratio measurements of groundwater from the 'SI Dripwater' project. 124 samples collected from dripwater in Vietnam in 2013."
100530.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100530.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100530.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100530.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100530.xml,First Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100530.xml,First Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100530.xml,Middle Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100530.xml,Middle Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100530.xml,Last Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100530.xml,Last Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100530.xml,Publication Date,/resource/publicationYear,"2015"
100530.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100530.xml,Resource Version,/resource/version,"1.0"
100530.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100530"
100530.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=854"
100530.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Vietnam"
100530.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100530.xml,Resource Format,/resource/formats/format,"application/pdf"
100530.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100530.xml,Distribution Format,/resource/formats/format,"application/pdf"
100530.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100530.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Vietnam"
100530.xml,Resource Language,/resource/language,"eng"
100530.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100530.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100530.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100531.xml,Resource Title,/resource/titles/title,"Data Report Stable Isotope Analysis: SI Dripwater-2 (Vietnam)"
100531.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-04-01"
100531.xml,Abstract,/resource/descriptions/description,"Delta-18O and Delta-D ratio measurements of groundwater from the 'SI Dripwater' project. 38 samples collected from drip water in Vietnam in 2014."
100531.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100531.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100531.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100531.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100531.xml,First Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100531.xml,First Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100531.xml,Middle Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100531.xml,Middle Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100531.xml,Last Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100531.xml,Last Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100531.xml,Publication Date,/resource/publicationYear,"2015"
100531.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100531.xml,Resource Version,/resource/version,"1.0"
100531.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100531"
100531.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=855"
100531.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Vietnam"
100531.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100531.xml,Resource Format,/resource/formats/format,"application/pdf"
100531.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100531.xml,Distribution Format,/resource/formats/format,"application/pdf"
100531.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100531.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Vietnam"
100531.xml,Resource Language,/resource/language,"eng"
100531.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100531.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100531.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100532.xml,Resource Title,/resource/titles/title,"Data Report Stable Isotope Analysis: Bangladesh-O18_06_2014"
100532.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-04-01"
100532.xml,Abstract,/resource/descriptions/description,"Delta-18O and Delta-D ratio measurements of groundwater from the 'Bangladesh-O18_06_2014' project. 12 samples collected in 2014 in Bangladesh."
100532.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100532.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100532.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100532.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100532.xml,First Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100532.xml,First Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100532.xml,Middle Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100532.xml,Middle Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100532.xml,Last Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100532.xml,Last Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100532.xml,Publication Date,/resource/publicationYear,"2015"
100532.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100532.xml,Resource Version,/resource/version,"1.0"
100532.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100532"
100532.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=856"
100532.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Bangladesh"
100532.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100532.xml,Resource Format,/resource/formats/format,"application/pdf"
100532.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100532.xml,Distribution Format,/resource/formats/format,"application/pdf"
100532.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100532.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Bangladesh"
100532.xml,Resource Language,/resource/language,"eng"
100532.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100532.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100532.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100533.xml,Resource Title,/resource/titles/title,"Data Report Stable Isotope Analysis: SI_Big_Sky (Montana, USA)"
100533.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-04-01"
100533.xml,Abstract,/resource/descriptions/description,"Delta-18O and Delta-D ratio measurements of groundwater from the 'SI_Big_Sky' project. 21 samples collected as part of the Big Sky Carbon Sequestration Project in 2014."
100533.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100533.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100533.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100533.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100533.xml,First Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100533.xml,First Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100533.xml,Middle Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100533.xml,Middle Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100533.xml,Last Name,/resource/creators/creator/creatorName,"Friedrich, Ronny"
100533.xml,Last Name,/resource/creators/creator/creatorName,"Schlosser, Peter"
100533.xml,Publication Date,/resource/publicationYear,"2015"
100533.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100533.xml,Resource Version,/resource/version,"1.0"
100533.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100533"
100533.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=857"
100533.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Montana, USA"
100533.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100533.xml,Resource Format,/resource/formats/format,"application/pdf"
100533.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100533.xml,Distribution Format,/resource/formats/format,"application/pdf"
100533.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100533.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Montana, USA"
100533.xml,Resource Language,/resource/language,"eng"
100533.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100533.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100533.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100534.xml,Resource Title,/resource/titles/title,"RU_CAGeochem v.4, a database and sample repository for Central American volcanic rocks at Rutgers University"
100534.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-04-01"
100534.xml,Abstract,/resource/descriptions/description,"We present version 4 of a database for Central American volcanic rocks and related components with more precise locations than version 3. The Rutgers University Central American Geochemical data (RU_CAGeochem) includes the active volcanoes related to the Cocos-Caribbean convergent plate boundary that extends from Guatemala to Costa Rica in Central America. The RU prefix signifies that the data and/or samples are primarily from the long-term Central American research project started at Dartmouth College in 1970 and continued at Rutgers University between 1974 to the present. The database is decidedly uneven because of the impressive improvement of analytical techniques during the period of sample and data production. Further complications arise because most of the sampling and analysis were part of the educational process for many different undergraduate and graduate students using different types of instruments. This note presents, as a reasonably coherent whole, geochemical data and metadata for about 1325 samples collected by at least 40 students and colleagues. Many new Sr, Nd and Pb isotopic ratios are included here but most of the new data are metadata that provide greatly improved descriptions of the locations and status of the samples as well as estimates of data quality. Sample locations in .kml format and additional descriptive material are available at companion dataset 'Central America Volcanoes: Cerro Negro, Ilopango, Irazu, Telica, and Turrialba' by M. Carr, http://dx.doi.org/10.1594/IEDA/100404. This version contains descriptions of the isotope standardizations and the integers used in the data quality column. These begin at rows 90 and 100, respectively in the RU_CAGeochem Notes tab."
